DATE,Open,High,Low,Close,Volume,Adj_Close
8/26/2014,578.081421,578.618469,573.427002,574.700012,1644100,574.700012
8/27/2014,574.11322,575.326538,566.985413,567.877502,1708000,567.877502
8/28/2014,566.445374,570.115173,563.99884,566.087341,1296400,566.087341
8/29/2014,568.205688,568.911804,563.968018,568.474243,1086700,568.474243
9/2/2014,568.722839,574.670166,568.066467,574.172913,1582700,574.172913
9/3/2014,576.828308,579.801941,571.855652,574.779541,1218400,574.779541
9/4/2014,576.828308,582.795471,576.052551,578.797485,1462100,578.797485
9/5/2014,580.786499,583.342468,578.767639,582.875061,1636800,582.875061
9/8/2014,583.392212,588.533936,583.093811,586.495117,1434900,586.495117
9/9/2014,585.679626,585.779053,576.828308,577.832764,1290700,577.832764
9/10/2014,578.320068,580.309143,573.785034,579.911316,980000,579.911316
9/11/2014,577.18634,578.628418,573.108765,578.170898,1224400,578.170898
9/12/2014,577.822815,578.45929,571.318604,572.472229,1606000,572.472229
9/15/2014,569.806885,571.805908,565.102783,569.966003,1601900,569.966003
9/16/2014,569.627869,578.320068,569.528442,576.778564,1484400,576.778564
9/17/2014,576.838257,584.30719,575.609985,581.572205,1697400,581.572205
9/18/2014,583.790039,586.316101,581.800964,586.047607,1448500,586.047607
9/19/2014,588.265381,593.21814,586.276367,592.820374,3746900,592.820374
9/22/2014,590.572693,590.700989,580.269348,584.157959,1694100,584.157959
9/23/2014,583.640808,583.640808,577.822815,577.952087,1475400,577.952087
9/24/2014,578.280273,586.40564,577.345459,584.774597,1732800,584.774597
9/25/2014,584.336975,584.764648,571.0401,571.915283,1931200,571.915283
9/26/2014,572.909851,576.082397,571.517517,573.944153,1447600,573.944153
9/29/2014,568.623413,575.028198,568.04657,573.208191,1285900,573.208191
9/30/2014,573.775085,576.679138,569.717407,574.202698,1626200,574.202698
10/1/2014,572.860107,574.421509,563.909302,565.162415,1449400,565.162415
10/2/2014,564.207703,568.782532,560.239502,566.962524,1181600,566.962524
10/3/2014,569.916321,574.068481,569.369324,572.134094,1144800,572.134094
10/6/2014,575.634827,577.822815,571.298706,574.192749,1217900,574.192749
10/7/2014,571.258911,572.124146,560.657227,560.657227,1916500,560.657227
10/8/2014,562.477173,570.74176,554.441406,569.369324,1996300,569.369324
10/9/2014,568.056519,568.364807,556.002808,557.812866,2531700,557.812866
10/10/2014,554.670105,562.039612,541.07489,541.512451,3090400,541.512451
10/13/2014,542.009766,546.495056,530.184753,530.294128,2588700,530.294128
10/14/2014,535.953064,544.197693,530.254395,534.998291,2228600,534.998291
10/15/2014,528.106201,529.886414,515.465698,527.131531,3729500,527.131531
10/16/2014,516.161865,526.534851,512.183716,521.641724,3718700,521.641724
10/17/2014,524.36676,528.076355,505.749115,508.374695,5554500,508.374695
10/20/2014,506.664093,518.906799,505.321472,517.991821,2614700,517.991821
10/21/2014,522.317993,523.909241,516.27124,523.660645,2342600,523.660645
10/22/2014,526.99231,536.848145,525.908264,529.796875,2927200,529.796875
10/23/2014,536.370728,544.227539,532.919739,541.005249,2355200,541.005249
10/24/2014,541.383179,541.90033,532.860046,536.828247,1978500,536.828247
10/27/2014,534.093262,541.432922,534.093262,537.812805,1188600,537.812805
10/28/2014,540.03064,545.977905,538.658142,545.898376,1274400,545.898376
10/29/2014,546.992371,551.159424,543.988831,546.325989,1775400,546.325989
10/30/2014,545.948059,549.777039,540.537842,547.300659,1459600,547.300659
10/31/2014,556.291199,556.51001,551.71637,556.022705,2040600,556.022705
11/3/2014,552.46228,554.849121,550.204651,552.183777,1386000,552.183777
11/4/2014,549.975952,552.46228,546.296143,551.079895,1247600,551.079895
11/5/2014,553.755127,553.755127,541.07489,542.934631,2037800,542.934631
11/6/2014,542.516968,543.894348,538.011719,539.075867,1336900,539.075867
11/7/2014,543.223083,543.223083,535.724304,538.051514,1638200,538.051514
11/10/2014,538.499023,546.584595,538.061462,544.496094,1137700,544.496094
11/11/2014,545.490601,548.921753,543.312561,547.280762,968200,547.280762
11/12/2014,547.380188,547.449829,542.188782,544.317078,1132700,544.317078
11/13/2014,546.793457,546.793457,540.507996,542.397583,1343000,542.397583
11/14/2014,543.690491,543.690491,539.185242,541.422974,1293000,541.422974
11/17/2014,540.607422,540.816284,531.140503,533.576111,1730700,533.576111
11/18/2014,534.560669,538.97644,531.248901,532.104187,1968000,532.104187
11/19/2014,532.074341,535.296631,527.181274,534.053467,1396000,534.053467
11/20/2014,528.344849,532.183777,528.175781,531.905273,1567600,531.905273
11/21/2014,538.648193,539.175354,533.625854,534.560669,2230300,534.560669
11/24/2014,534.7099,539.732239,532.690979,536.321045,1711000,536.321045
11/25/2014,536.05249,541.005249,535.656677,538.121094,1794800,538.121094
11/26/2014,537.922241,538.588562,534.105225,537.414978,1527100,537.414978
11/28/2014,537.663635,539.036072,533.665649,538.867004,1151500,538.867004
12/1/2014,535.953064,538.449341,528.951538,530.88092,2121100,530.88092
12/2/2014,530.592529,532.571655,526.902832,530.831177,1530800,530.831177
12/3/2014,528.533813,533.064941,526.365784,528.41449,1281400,528.41449
12/4/2014,528.255371,534.40155,525.699402,534.371765,1395900,534.371765
12/5/2014,528.096252,529.975891,521.412964,522.387634,2572600,522.387634
12/8/2014,524.247375,528.096252,520.925659,524.098206,2335700,524.098206
12/9/2014,519.284668,531.268799,517.653687,530.453308,1876400,530.453308
12/10/2014,530.164856,533.397095,522.685974,523.183228,1716900,523.183228
12/11/2014,524.913757,531.000305,524.21759,525.450806,1615200,525.450806
12/12/2014,520.647217,525.609924,515.82373,515.82373,2.00E+06,515.82373
12/15/2014,519.881409,520.239441,510.463196,510.990295,2821100,510.990295
12/16/2014,508.762543,510.244415,486.325928,492.680969,3975100,492.680969
12/17/2014,494.282166,504.227478,494.093201,502.129028,2891000,502.129028
12/18/2014,510.144958,511.059906,501.940063,508.305054,2934700,508.305054
12/19/2014,508.71283,514.888855,504.138977,513.526367,3700300,513.526367
12/22/2014,513.257813,523.581055,513.257813,521.999756,2731200,521.999756
12/23/2014,524.118103,531.63678,523.411987,527.688477,2203600,527.688477
12/24/2014,527.608948,528.851074,524.138,525.878418,707800,525.878418
12/26/2014,525.878418,531.328491,524.426392,531.10968,1043400,531.10968
12/29/2014,529.279724,532.551758,527.112671,527.429932,2284800,527.429932
12/30/2014,525.202148,528.245422,524.247375,527.519409,878600,527.519409
12/31/2014,528.344849,529.6875,522.924683,523.521423,1372000,523.521423
1/2/2015,526.114746,528.362366,521.231628,521.937744,1447600,521.937744
1/5/2015,520.39624,521.460388,510.252045,511.057617,2059800,511.057617
1/6/2015,512.181458,513.350037,498.3078,499.212799,2899900,499.212799
1/7/2015,504.22522,504.467896,496.915436,498.357513,2065100,498.357513
1/8/2015,495.264526,500.724487,488.312805,499.928864,3353600,499.928864
1/9/2015,501.997498,502.156616,492.082062,493.454498,2069400,493.454498
1/12/2015,492.231232,493.261566,484.891632,489.854309,2322400,489.854309
1/13/2015,496.109894,500.227234,489.69519,493.464447,2370500,493.464447
1/14/2015,491.94281,500.475861,490.301849,498.128784,2235700,498.128784
1/15/2015,502.80304,502.912445,495.035797,499.043732,2715800,499.043732
1/16/2015,497.273468,505.408722,497.263519,505.299316,2298300,505.299316
1/20/2015,508.203339,509.695129,503.246613,504.125763,2227900,504.125763
1/21/2015,504.473846,516.437988,503.429596,515.204773,2268700,515.204773
1/22/2015,518.625977,533.394714,516.855713,531.465332,2676900,531.465332
1/23/2015,532.658752,539.202759,530.082947,536.994873,2273000,536.994873
1/26/2015,535.582642,536.05011,526.771179,532.280823,1543700,532.280823
1/27/2015,527.069519,527.795532,515.354004,515.791565,1904000,515.791565
1/28/2015,519.918884,520.127686,507.208801,507.208801,1683800,507.208801
1/29/2015,508.203339,508.292847,498.45697,507.865204,4186400,507.865204
1/30/2015,513.036743,536.915344,512.698608,531.594604,5606400,531.594604
2/2/2015,528.819885,530.082947,515.712036,525.587646,2849800,525.587646
2/3/2015,525.110291,530.480713,520.39624,526.343506,2034800,526.343506
2/4/2015,526.343506,529.756714,518.417114,519.898987,1663700,519.898987
2/5/2015,520.92334,525.607544,519.232666,524.692566,1849800,524.692566
2/6/2015,524.752258,534.259949,523.528992,528.093872,1749400,528.093872
2/9/2015,525.110291,529.088379,523.141113,524.941223,1267800,524.941223
2/10/2015,526.403198,534.757202,524.036194,534.001343,1749900,534.001343
2/11/2015,532.370361,535.503113,530.458862,533.036682,1377800,533.036682
2/12/2015,534.309692,541.838257,531.746765,539.958557,1620200,539.958557
2/13/2015,540.376282,546.900391,540.157471,546.00531,1900300,546.00531
2/17/2015,543.837219,546.989868,538.128662,539.86908,1616800,539.86908
2/18/2015,538.436951,542.504578,534.568237,536.746277,1451600,536.746277
2/19/2015,535.097717,540.140015,535.067932,539.901306,991800,539.901306
2/20/2015,540.157471,540.774109,532.867615,536.000366,1444400,536.000366
2/23/2015,533.116211,533.503113,526.512573,528.998901,1457900,528.998901
2/24/2015,527.099365,533.852173,525.358948,533.156006,1005100,533.156006
2/25/2015,532.967041,543.230591,532.514526,540.893433,1826000,540.893433
2/26/2015,540.237061,553.096313,538.536377,552.43988,2311500,552.43988
2/27/2015,551.206665,561.619385,549.874023,555.343933,2410200,555.343933
3/2/2015,557.46228,569.018677,555.692017,568.213074,2129600,568.213074
3/3/2015,567.327942,572.240906,563.419495,570.500488,1704800,570.500488
3/4/2015,568.740173,573.951538,564.901306,570.231995,1718500,570.231995
3/5/2015,571.872925,574.747131,570.27179,572.181274,1389600,572.181274
3/6/2015,571.733704,573.523865,563.658142,564.578125,1659100,564.578125
3/9/2015,563.757629,567.148926,560.450806,565.736694,1062100,565.736694
3/10/2015,561.161926,561.758606,551.694031,551.972473,1772400,551.972473
3/11/2015,552.101746,555.085327,547.666138,548.163452,1820800,548.163452
3/12/2015,550.480652,553.325012,547.447388,552.469727,1389600,552.469727
3/13/2015,550.470703,555.343933,541.241516,544.324585,1703600,544.324585
3/16/2015,547.934692,553.802368,543.01178,551.47522,1641000,551.47522
3/17/2015,548.690552,550.769104,545.000854,547.825317,1803200,547.825317
3/18/2015,549.476196,556.71637,544.006287,556.437866,2130200,556.437866
3/19/2015,556.328491,557.730774,553.101257,554.936157,1197300,554.936157
3/20/2015,558.576111,558.645752,555.990356,557.293213,2616900,557.293213
3/23/2015,557.362793,559.282227,552.787964,555.751648,1630100,555.751648
3/24/2015,559.48114,571.445313,558.13855,567.069397,2583300,567.069397
3/25/2015,567.377686,569.128052,555.682068,555.726807,2152300,555.726807
3/26/2015,554.53833,555.841187,547.636353,552.131592,1572600,552.131592
3/27/2015,549.97345,552.240967,545.130127,545.338989,1894400,545.338989
3/30/2015,548.601013,550.440918,545.169922,549.008789,1287500,549.008789
3/31/2015,546.989868,551.674133,543.727844,545.000854,1588000,545.000854
4/1/2015,545.597534,548.123657,536.547363,539.590576,1952900,539.590576
4/2/2015,537.889954,537.889954,530.925293,532.59906,1716400,532.59906
4/6/2015,529.30719,535.463318,526.671692,533.827332,1324400,533.827332
4/7/2015,535.135132,539.71991,533.066528,534.080933,1302900,534.080933
4/8/2015,535.433472,540.873535,535.433472,538.645813,1178500,538.645813
4/9/2015,538.06897,538.983948,532.559326,537.820374,1557900,537.820374
4/10/2015,539.322083,539.322083,534.369324,537.054565,1409500,537.054565
4/13/2015,535.463318,541.082397,534.369324,536.219177,1645300,536.219177
4/14/2015,533.315125,534.62793,525.201782,527.487183,2597300,527.487183
4/15/2015,525.808838,531.805847,520.358765,529.617859,2325200,529.617859
4/16/2015,526.999878,532.658752,526.711487,530.87854,1299900,530.87854
4/17/2015,525.766663,526.940247,518.158569,521.181885,2144100,521.181885
4/20/2015,522.72345,533.156006,521.629456,532.44989,1679300,532.44989
4/21/2015,534.570618,536.440369,530.756592,531.049988,1849800,531.049988
4/22/2015,531.475281,538.118713,528.839783,536.413086,1593600,536.413086
4/23/2015,538.039124,547.944641,537.273376,544.006287,4184900,544.006287
4/24/2015,563.00177,568.01416,554.200195,561.967468,4932500,561.967468
4/27/2015,563.390015,565.950012,553.200012,555.369995,2398000,555.369995
4/28/2015,554.640015,556.02002,550.366028,553.679993,1491000,553.679993
4/29/2015,550.469971,553.679993,546.905029,549.080017,1698800,549.080017
4/30/2015,547.869995,548.590027,535.049988,537.340027,2082200,537.340027
5/1/2015,538.429993,539.539978,532.099976,537.900024,1768200,537.900024
5/4/2015,538.530029,544.070007,535.059998,540.780029,1308000,540.780029
5/5/2015,538.210022,539.73999,530.390991,530.799988,1383100,530.799988
5/6/2015,531.23999,532.380005,521.085022,524.219971,1567000,524.219971
5/7/2015,523.98999,533.460022,521.75,530.700012,1546300,530.700012
5/8/2015,536.650024,541.150024,525,538.219971,1527600,538.219971
5/11/2015,538.369995,541.97998,535.400024,535.700012,905300,535.700012
5/12/2015,531.599976,533.208984,525.26001,529.039978,1634200,529.039978
5/13/2015,530.559998,534.322021,528.655029,529.619995,1252300,529.619995
5/14/2015,533.77002,539,532.409973,538.400024,1403900,538.400024
5/15/2015,539.179993,539.273987,530.380005,533.849976,1971300,533.849976
5/18/2015,532.01001,534.820007,528.849976,532.299988,1998600,532.299988
5/19/2015,533.97998,540.659973,533.039978,537.359985,1966900,537.359985
5/20/2015,538.48999,542.919983,532.971985,539.27002,1430800,539.27002
5/21/2015,537.950012,543.840027,535.97998,542.51001,1462700,542.51001
5/22/2015,540.150024,544.190002,539.51001,540.109985,1176200,540.109985
5/26/2015,538.119995,539,529.880005,532.320007,2406500,532.320007
5/27/2015,532.799988,540.549988,531.710022,539.789978,1525000,539.789978
5/28/2015,538.01001,540.609985,536.25,539.780029,1029800,539.780029
5/29/2015,537.369995,538.630005,531.450012,532.109985,2584900,532.109985
6/1/2015,536.789978,536.789978,529.76001,533.98999,1904300,533.98999
6/2/2015,532.929993,543,531.330017,539.179993,1934700,539.179993
6/3/2015,539.909973,543.5,537.109985,540.309998,1717000,540.309998
6/4/2015,537.76001,540.590027,534.320007,536.700012,1348300,536.700012
6/5/2015,536.349976,537.200012,532.52002,533.330017,1388200,533.330017
6/8/2015,533.309998,534.119995,526.23999,526.830017,1520600,526.830017
6/9/2015,527.559998,529.200012,523.01001,526.690002,1455300,526.690002
6/10/2015,529.359985,538.359985,529.349976,536.690002,1815000,536.690002
6/11/2015,538.424988,538.97998,533.02002,534.609985,1217500,534.609985
6/12/2015,531.599976,533.119995,530.159973,532.330017,955800,532.330017
6/15/2015,528,528.299988,524,527.200012,1632700,527.200012
6/16/2015,528.400024,529.640015,525.559998,528.150024,1071800,528.150024
6/17/2015,529.369995,530.97998,525.099976,529.26001,1294200,529.26001
6/18/2015,531,538.150024,530.789978,536.72998,1833100,536.72998
6/19/2015,537.210022,538.25,533.01001,536.690002,1893500,536.690002
6/22/2015,539.590027,543.73999,537.530029,538.190002,1250300,538.190002
6/23/2015,539.640015,541.499023,535.25,540.47998,1197500,540.47998
6/24/2015,540,540,535.659973,537.840027,1286600,537.840027
6/25/2015,538.869995,540.900024,535.22998,535.22998,1335700,535.22998
6/26/2015,537.26001,537.76001,531.349976,531.690002,2109100,531.690002
6/29/2015,525.01001,528.609985,520.539978,521.52002,1937800,521.52002
6/30/2015,526.02002,526.25,520.5,520.51001,2235600,520.51001
7/1/2015,524.72998,525.690002,518.22998,521.840027,1961000,521.840027
7/2/2015,521.080017,524.650024,521.080017,523.400024,1235900,523.400024
7/6/2015,519.5,525.25,519,522.859985,1280500,522.859985
7/7/2015,523.130005,526.179993,515.179993,525.02002,1597200,525.02002
7/8/2015,521.049988,522.734009,516.109985,516.830017,1296700,516.830017
7/9/2015,523.119995,523.77002,520.349976,520.679993,1842300,520.679993
7/10/2015,526.289978,532.559998,525.549988,530.130005,1956700,530.130005
7/13/2015,532.880005,547.109985,532.400024,546.549988,2206500,546.549988
7/14/2015,546.76001,565.848999,546.710022,561.099976,3244100,561.099976
7/15/2015,560.130005,566.502991,556.789978,560.219971,1784600,560.219971
7/16/2015,565.119995,580.679993,565,579.849976,4768300,579.849976
7/17/2015,649,674.468018,645,672.929993,11164900,672.929993
7/20/2015,659.23999,668.880005,653.01001,663.02002,5860900,663.02002
